  16196731    -56.386    -27.025       92.0        SML     61.807   -148.332     150.30     305.02     106.46      27.58      5.430    -79.650     989.80    -25.590    -62.800     35.920    -98.490    -51.090    -37.870     58.470   -132.810    1175.36      -1.60      -2.80
  14575974    -56.389    -27.521      108.6       COLD     67.227   -150.201     151.94     315.85      95.73      25.29     10.610    -70.900     949.70    -24.450    -55.470     44.710    -90.820    -50.360    -36.160     65.180   -130.890    1175.79      -1.75      -2.50
   7706563     49.789    155.269      120.4       VNA1    -70.650     -8.262     157.69     194.42     151.05      29.55    -27.760    139.290     788.40     20.620    147.700    -74.270    108.970     43.500    153.060    -76.040      4.980    1182.10      -1.61       1.40
  14575974    -56.389    -27.521      108.6        TRF     63.450   -150.289     151.37     307.95     102.61      26.99      7.160    -77.830     962.30    -26.060    -60.630     39.630    -98.010    -50.990    -37.600     60.660   -133.920    1174.94      -1.65      -3.40
   6131198    -56.582    -27.717      118.8       BILL     68.039    166.271     166.84     336.46      35.99      27.52     23.960    -53.410     480.30    -40.500    -36.580     77.280   -141.910    -53.010    -30.280     71.080    173.380    1191.39      -1.77      -4.10
  16992585    -56.447    -27.587      123.1        PMR     61.592   -149.131     150.38     304.45     106.77      27.67      5.160    -80.710     986.80    -26.000    -63.620     35.810    -99.730    -51.250    -38.470     58.240   -133.790    1171.65      -1.59      -2.60
   7381324    -56.407    -26.768       84.8       ILAR     64.771   -146.887     150.53     311.11     102.23      26.10      8.100    -74.120     984.00    -24.020    -58.600     39.520    -92.590    -50.540    -36.570     61.880   -129.390    1176.60      -1.69      -1.40
 602932197     52.562    157.322      167.4       SNAA    -71.671     -2.838     158.91     197.37     144.84      27.56    -25.150    138.460     748.40     25.430    148.430    -73.460    105.120     46.720    154.680    -76.290     12.390    1177.81      -1.71      -0.20
   6131198    -56.582    -27.717      118.8       SLKM     60.508   -150.221     150.57     301.86     108.24      28.22      4.000    -83.110     982.10    -27.190    -65.220     34.780   -102.540    -51.680    -38.990     57.030   -135.590    1172.47      -1.57      -2.10
   6131198    -56.582    -27.717      118.8       SLKM     60.508   -150.221     150.57     301.86     108.24      28.22      4.000    -83.110     982.10    -27.190    -65.220     34.780   -102.540    -51.680    -38.990     57.030   -135.590    1172.47      -1.57      -0.80
  16196731    -56.386    -27.025       92.0       TIXI     71.649    128.867     161.64      24.25     313.85      25.52     21.460     -1.250     660.70    -33.510    -15.380     72.720     42.010    -51.410    -23.490     74.920    113.620    1190.10      -1.85      -4.90
  17195944    -56.561    -26.923       96.3        KTH     63.553   -150.922     152.03     307.66     101.82      26.99      7.230    -77.620     947.50    -26.990    -59.820     40.640    -98.670    -51.270    -36.950     60.920   -134.650    1177.46      -1.66      -0.60
 603007131     54.815    153.391      607.0       PMSA    -64.774    -64.049     159.02     133.30     259.41      28.90    -13.700   -159.280     730.70     33.490    176.490    -57.130   -120.190     50.850    159.740    -65.210    -78.360    1129.60      -1.54      -0.40
  14834659    -57.442    -26.491      135.8        YAK     62.031    129.681     167.17      59.08     280.28      29.73     10.430     33.550     468.10    -46.760     -5.520     60.470     94.720    -55.380    -20.820     62.480    121.530    1189.54      -1.63      -2.00
  12666624     52.152    157.217      122.3       VNA2    -70.925     -7.393     159.91     194.72     151.57      28.26    -26.530    141.020     717.50     26.090    149.950    -76.760    103.530     46.470    155.070    -75.870      4.240    1184.48      -1.70       1.70
   6131198    -56.582    -27.717      118.8        KDC     57.748   -152.492     150.73     295.74     111.63      29.76      1.210    -88.350     978.20    -29.520    -68.790     31.790   -108.390    -52.390    -39.820     53.950   -139.340    1172.70      -1.48      -1.60
  16992585    -56.447    -27.587      123.1        TRF     63.450   -150.289     151.37     307.88     102.75      26.96      7.090    -77.960     961.90    -26.160    -60.740     39.610    -98.130    -51.060    -37.670     60.640   -133.950    1173.16      -1.64      -2.90
   3485737     51.868    157.264      123.3       VNA1    -70.650     -8.262     160.02     194.11     153.03      28.57    -26.960    141.670     714.00     25.920    150.340    -77.420    103.190     46.200    155.220    -75.670      2.610    1184.49      -1.68       2.00
   7355074     55.698    159.993      187.4       VNA2    -70.925     -7.393     163.77     194.88     153.75      26.56    -24.980    143.740     586.80     35.000    153.500    -80.770     83.760     51.130    158.070    -75.100      0.900    1180.43      -1.79       3.60
  11937032     52.014   -179.962      126.9        SYO    -69.009     39.592     154.83     212.65     112.28      28.13    -19.540    146.140     872.70     21.500    161.260    -58.290    118.660     45.800    174.480    -70.620     60.390    1177.62      -1.65      -3.50
  16196731    -56.386    -27.025       92.0        TTA     62.930   -156.012     154.04     305.68      99.08      27.87      7.380    -79.930     895.30    -29.810    -59.450     43.450   -104.650    -51.620    -36.780     60.850   -140.620    1180.86      -1.64      -3.80
  14554051    -57.282    -27.933      307.5        YAK     62.031    129.681     167.75      57.84     282.79      29.87     11.310     31.140     444.10     61.430     96.010    -47.100     -8.360    -55.320    -22.760     62.620    121.990    1169.42      -1.59      -3.80
   7416643    -56.517    -26.886       95.0        IMA     66.069   -153.679     153.55     312.82      94.69      26.16     10.080    -73.320     908.20    -27.340    -55.610     46.290    -96.350    -51.030    -35.700     64.360   -135.860    1179.82      -1.72      -1.50
 603007131     54.815    153.391      607.0       PMSA    -64.774    -64.049     159.02     133.30     259.41      28.90    -13.700   -159.280     730.70     33.490    176.490    -57.130   -120.190     50.850    159.740    -65.210    -78.360    1129.60      -1.54       0.80
  16196731    -56.386    -27.025       92.0        SPU     61.182   -152.054     151.84     302.77     105.16      28.28      5.100    -81.960     952.40    -28.140    -62.940     37.720   -103.250    -51.550    -37.810     58.200   -137.210    1177.70      -1.58      -4.10
 603007131     54.815    153.391      607.0       SNAA    -71.671     -2.838     160.25     202.17     136.34      26.30    -22.480    129.730     691.80     30.910    142.660    -72.620     89.730     49.950    150.350    -75.290     12.860    1130.94      -1.70      -1.90
  14554051    -57.282    -27.933      307.5        TNA     65.561   -167.924     159.49     310.23      85.27      27.13     11.130    -77.830     725.40    -36.380    -53.240     55.720   -114.320    -53.320    -35.310     65.360   -153.430    1161.89      -1.69      -4.70
   6126031     48.976    142.296      604.9       SNAA    -71.671     -2.838     152.21     202.82     126.12      28.68    -23.690    118.110     928.50     14.670    128.670    -60.620     96.930     42.340    138.570    -74.940     22.200    1120.94      -1.53       2.20
  14575974    -56.389    -27.521      108.6       BILL     68.039    166.271     166.71     337.04      35.22      27.62     24.210    -52.610     485.20    -40.070    -36.210     77.520   -141.120    -52.760    -30.040     71.140    173.350    1192.55      -1.77      -3.80
   6131198    -56.582    -27.717      118.8        PMR     61.592   -149.131     150.40     304.29     107.08      27.59      5.020    -80.980     986.50    -26.170    -63.880     35.720    -99.940    -51.390    -38.660     58.200   -133.840    1172.20      -1.60      -2.70
